orderDate,orderDate_Year,orderDate_Quarter,orderDate_Month,orderDate_Week,orderDate_Date,fiscalMonth,fiscalQuart,fiscalWeek,fiscalYear
05/26/08,2008,2,5,22,26,2,1,9,2008
06/11/08,2008,2,6,24,11,3,1,11,2008
06/11/08,2008,2,6,24,11,3,1,11,2008
06/11/08,2008,2,6,24,11,3,1,11,2008
05/22/08,2008,2,5,21,22,2,1,8,2008
05/19/08,2008,2,5,21,19,2,1,8,2008
05/19/08,2008,2,5,21,19,2,1,8,2008
02/18/06,2006,1,2,7,18,11,4,46,2005
01/29/06,2006,1,1,5,29,10,4,44,2005
01/29/06,2006,1,1,5,29,10,4,44,2005
05/11/09,2009,2,5,20,11,2,1,7,2009
05/26/08,2008,2,5,22,26,2,1,9,2008
08/14/05,2005,3,8,34,14,5,2,21,2005
08/14/05,2005,3,8,34,14,5,2,21,2005
04/06/09,2009,2,4,15,6,1,1,2,2009
04/17/09,2009,2,4,16,17,1,1,3,2009
09/18/07,2007,3,9,38,18,6,2,25,2007
10/25/06,2006,4,10,43,25,7,3,30,2006
09/26/07,2007,3,9,39,26,6,2,26,2007
09/26/07,2007,3,9,39,26,6,2,26,2007
08/23/05,2005,3,8,35,23,5,2,22,2005
03/25/09,2009,1,3,13,25,12,4,0,2008
11/04/06,2006,4,11,44,4,8,3,31,2006
04/02/09,2009,2,4,14,2,1,1,1,2009
04/02/09,2009,2,4,14,2,1,1,1,2009
04/02/09,2009,2,4,14,2,1,1,1,2009
03/23/09,2009,1,3,13,23,12,4,0,2008
04/04/09,2009,2,4,14,4,1,1,1,2009
04/07/09,2009,2,4,15,7,1,1,2,2009
04/12/09,2009,2,4,16,12,1,1,3,2009
10/15/06,2006,4,10,42,15,7,3,29,2006
04/24/09,2009,2,4,17,24,1,1,4,2009
04/24/09,2009,2,4,17,24,1,1,4,2009
04/24/09,2009,2,4,17,24,1,1,4,2009
04/24/09,2009,2,4,17,24,1,1,4,2009
04/24/09,2009,2,4,17,24,1,1,4,2009
06/08/10,2010,2,6,24,8,3,1,11,2010
06/06/10,2010,2,6,24,6,3,1,11,2010
05/02/05,2005,2,5,19,2,2,1,6,2005
06/02/10,2010,2,6,23,2,3,1,10,2010
06/02/10,2010,2,6,23,2,3,1,10,2010
05/21/10,2010,2,5,21,21,2,1,8,2010
06/13/10,2010,2,6,25,13,3,1,12,2010
06/13/10,2010,2,6,25,13,3,1,12,2010
06/13/10,2010,2,6,25,13,3,1,12,2010
05/17/10,2010,2,5,21,17,2,1,8,2010
06/06/10,2010,2,6,24,6,3,1,11,2010
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
08/16/09,2009,3,8,34,16,5,2,21,2009
09/25/06,2006,3,9,39,25,6,2,26,2006
09/05/06,2006,3,9,36,5,6,2,23,2006
02/06/08,2008,1,2,6,6,11,4,45,2007
09/13/06,2006,3,9,37,13,6,2,24,2006
09/13/06,2006,3,9,37,13,6,2,24,2006
09/13/06,2006,3,9,37,13,6,2,24,2006
09/15/06,2006,3,9,37,15,6,2,24,2006
09/17/06,2006,3,9,38,17,6,2,25,2006
09/17/06,2006,3,9,38,17,6,2,25,2006
09/15/06,2006,3,9,37,15,6,2,24,2006
09/15/06,2006,3,9,37,15,6,2,24,2006
09/15/06,2006,3,9,37,15,6,2,24,2006
09/15/06,2006,3,9,37,15,6,2,24,2006
09/26/06,2006,3,9,39,26,6,2,26,2006
09/11/06,2006,3,9,37,11,6,2,24,2006
01/13/08,2008,1,1,3,13,10,4,42,2007
01/13/08,2008,1,1,3,13,10,4,42,2007
01/13/08,2008,1,1,3,13,10,4,42,2007
08/14/07,2007,3,8,33,14,5,2,20,2007
08/14/07,2007,3,8,33,14,5,2,20,2007
08/14/07,2007,3,8,33,14,5,2,20,2007
04/27/05,2005,2,4,18,27,1,1,5,2005
04/27/05,2005,2,4,18,27,1,1,5,2005
04/27/05,2005,2,4,18,27,1,1,5,2005
10/20/09,2009,4,10,43,20,7,3,30,2009
07/26/07,2007,3,7,30,26,4,2,17,2007
07/26/07,2007,3,7,30,26,4,2,17,2007
08/03/07,2007,3,8,31,3,5,2,18,2007
08/05/07,2007,3,8,32,5,5,2,19,2007
08/10/07,2007,3,8,32,10,5,2,19,2007
08/10/07,2007,3,8,32,10,5,2,19,2007
08/03/07,2007,3,8,31,3,5,2,18,2007
08/18/07,2007,3,8,33,18,5,2,20,2007
08/18/07,2007,3,8,33,18,5,2,20,2007
08/24/06,2006,3,8,34,24,5,2,21,2006
08/20/06,2006,3,8,34,20,5,2,21,2006
07/14/10,2010,3,7,29,14,4,2,16,2010
07/14/10,2010,3,7,29,14,4,2,16,2010
08/17/06,2006,3,8,33,17,5,2,20,2006
08/03/06,2006,3,8,31,3,5,2,18,2006
08/10/06,2006,3,8,32,10,5,2,19,2006
08/16/06,2006,3,8,33,16,5,2,20,2006
08/16/06,2006,3,8,33,16,5,2,20,2006
02/18/07,2007,1,2,8,18,11,4,47,2006
02/18/07,2007,1,2,8,18,11,4,47,2006
02/20/07,2007,1,2,8,20,11,4,47,2006
02/20/07,2007,1,2,8,20,11,4,47,2006
02/05/07,2007,1,2,6,5,11,4,45,2006
02/15/07,2007,1,2,7,15,11,4,46,2006
02/15/07,2007,1,2,7,15,11,4,46,2006
02/07/07,2007,1,2,6,7,11,4,45,2006
02/07/07,2007,1,2,6,7,11,4,45,2006
02/07/07,2007,1,2,6,7,11,4,45,2006
02/02/07,2007,1,2,5,2,11,4,44,2006
01/29/07,2007,1,1,5,29,10,4,44,2006
02/18/07,2007,1,2,8,18,11,4,47,2006
02/18/07,2007,1,2,8,18,11,4,47,2006
07/18/10,2010,3,7,30,18,4,2,17,2010
04/21/09,2009,2,4,17,21,1,1,4,2009
07/12/10,2010,3,7,29,12,4,2,16,2010
06/17/06,2006,2,6,24,17,3,1,11,2006
05/30/06,2006,2,5,22,30,2,1,9,2006
05/30/06,2006,2,5,22,30,2,1,9,2006
05/31/07,2007,2,5,22,31,2,1,9,2007
02/05/08,2008,1,2,6,5,11,4,45,2007
02/05/08,2008,1,2,6,5,11,4,45,2007
01/20/08,2008,1,1,4,20,10,4,43,2007
02/08/08,2008,1,2,6,8,11,4,45,2007
11/17/09,2009,4,11,47,17,8,3,34,2009
11/17/09,2009,4,11,47,17,8,3,34,2009
02/19/07,2007,1,2,8,19,11,4,47,2006
12/01/09,2009,4,12,49,1,9,3,36,2009
12/01/09,2009,4,12,49,1,9,3,36,2009
06/24/05,2005,2,6,26,24,3,1,13,2005
06/06/05,2005,2,6,24,6,3,1,11,2005
06/06/05,2005,2,6,24,6,3,1,11,2005
06/11/10,2010,2,6,24,11,3,1,11,2010
06/11/10,2010,2,6,24,11,3,1,11,2010
06/11/10,2010,2,6,24,11,3,1,11,2010
09/17/10,2010,3,9,38,17,6,2,25,2010
06/12/05,2005,2,6,25,12,3,1,12,2005
05/04/08,2008,2,5,19,4,2,1,6,2008
02/05/10,2010,1,2,6,5,11,4,45,2009
02/05/10,2010,1,2,6,5,11,4,45,2009
05/24/08,2008,2,5,21,24,2,1,8,2008
05/26/08,2008,2,5,22,26,2,1,9,2008
05/26/08,2008,2,5,22,26,2,1,9,2008
05/26/08,2008,2,5,22,26,2,1,9,2008
10/24/08,2008,4,10,43,24,7,3,30,2008
05/28/08,2008,2,5,22,28,2,1,9,2008
05/28/08,2008,2,5,22,28,2,1,9,2008
05/20/08,2008,2,5,21,20,2,1,8,2008
05/20/08,2008,2,5,21,20,2,1,8,2008
02/01/10,2010,1,2,6,1,11,4,45,2009
05/17/08,2008,2,5,20,17,2,1,7,2008
08/20/06,2006,3,8,34,20,5,2,21,2006
08/20/06,2006,3,8,34,20,5,2,21,2006
08/20/06,2006,3,8,34,20,5,2,21,2006
02/24/06,2006,1,2,8,24,11,4,47,2005
02/24/06,2006,1,2,8,24,11,4,47,2005
02/24/06,2006,1,2,8,24,11,4,47,2005
02/10/10,2010,1,2,7,10,11,4,46,2009
02/11/10,2010,1,2,7,11,11,4,46,2009
08/16/06,2006,3,8,33,16,5,2,20,2006
07/03/10,2010,3,7,27,3,4,2,14,2010
01/03/09,2009,1,1,1,3,10,4,40,2008
01/03/09,2009,1,1,1,3,10,4,40,2008
01/03/09,2009,1,1,1,3,10,4,40,2008
01/03/09,2009,1,1,1,3,10,4,40,2008
07/13/10,2010,3,7,29,13,4,2,16,2010
07/13/10,2010,3,7,29,13,4,2,16,2010
02/25/05,2005,1,2,9,25,11,4,48,2004
06/16/07,2007,2,6,24,16,3,1,11,2007
03/31/05,2005,1,3,14,31,12,4,1,2004
03/31/05,2005,1,3,14,31,12,4,1,2004
03/31/05,2005,1,3,14,31,12,4,1,2004
03/31/05,2005,1,3,14,31,12,4,1,2004
09/28/05,2005,3,9,40,28,6,2,27,2005
09/21/05,2005,3,9,39,21,6,2,26,2005
09/12/05,2005,3,9,38,12,6,2,25,2005
09/12/05,2005,3,9,38,12,6,2,25,2005
09/12/05,2005,3,9,38,12,6,2,25,2005
09/12/05,2005,3,9,38,12,6,2,25,2005
09/23/05,2005,3,9,39,23,6,2,26,2005
09/25/05,2005,3,9,40,25,6,2,27,2005
09/02/05,2005,3,9,36,2,6,2,23,2005
09/02/05,2005,3,9,36,2,6,2,23,2005
09/02/05,2005,3,9,36,2,6,2,23,2005
09/02/05,2005,3,9,36,2,6,2,23,2005
02/08/10,2010,1,2,7,8,11,4,46,2009
08/24/05,2005,3,8,35,24,5,2,22,2005
09/27/05,2005,3,9,40,27,6,2,27,2005
09/27/05,2005,3,9,40,27,6,2,27,2005
09/27/05,2005,3,9,40,27,6,2,27,2005
02/08/10,2010,1,2,7,8,11,4,46,2009
02/08/10,2010,1,2,7,8,11,4,46,2009
02/14/09,2009,1,2,7,14,11,4,46,2008
02/14/09,2009,1,2,7,14,11,4,46,2008
03/08/06,2006,1,3,10,8,12,4,49,2005
11/22/08,2008,4,11,47,22,8,3,34,2008
11/22/08,2008,4,11,47,22,8,3,34,2008
09/12/06,2006,3,9,37,12,6,2,24,2006
09/12/06,2006,3,9,37,12,6,2,24,2006
10/03/06,2006,4,10,40,3,7,3,27,2006
10/03/06,2006,4,10,40,3,7,3,27,2006
10/03/06,2006,4,10,40,3,7,3,27,2006
11/16/08,2008,4,11,47,16,8,3,34,2008
09/07/06,2006,3,9,36,7,6,2,23,2006
09/29/06,2006,3,9,39,29,6,2,26,2006
09/29/06,2006,3,9,39,29,6,2,26,2006
03/18/09,2009,1,3,12,18,12,4,51,2008
03/18/09,2009,1,3,12,18,12,4,51,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
02/16/09,2009,1,2,8,16,11,4,47,2008
02/16/09,2009,1,2,8,16,11,4,47,2008
02/16/09,2009,1,2,8,16,11,4,47,2008
02/16/09,2009,1,2,8,16,11,4,47,2008
02/18/09,2009,1,2,8,18,11,4,47,2008
02/13/09,2009,1,2,7,13,11,4,46,2008
02/25/09,2009,1,2,9,25,11,4,48,2008
03/12/09,2009,1,3,11,12,12,4,50,2008
03/12/09,2009,1,3,11,12,12,4,50,2008
02/09/09,2009,1,2,7,9,11,4,46,2008
02/09/09,2009,1,2,7,9,11,4,46,2008
05/12/06,2006,2,5,19,12,2,1,6,2006
05/12/06,2006,2,5,19,12,2,1,6,2006
08/29/09,2009,3,8,35,29,5,2,22,2009
08/29/09,2009,3,8,35,29,5,2,22,2009
10/14/06,2006,4,10,41,14,7,3,28,2006
10/14/06,2006,4,10,41,14,7,3,28,2006
07/11/08,2008,3,7,28,11,4,2,15,2008
07/11/08,2008,3,7,28,11,4,2,15,2008
10/09/07,2007,4,10,41,9,7,3,28,2007
06/16/08,2008,2,6,25,16,3,1,12,2008
10/10/06,2006,4,10,41,10,7,3,28,2006
05/24/10,2010,2,5,22,24,2,1,9,2010
05/24/10,2010,2,5,22,24,2,1,9,2010
11/03/06,2006,4,11,44,3,8,3,31,2006
11/03/06,2006,4,11,44,3,8,3,31,2006
11/03/06,2006,4,11,44,3,8,3,31,2006
06/29/08,2008,2,6,27,29,3,1,14,2008
04/03/09,2009,2,4,14,3,1,1,1,2009
03/01/06,2006,1,3,9,1,12,4,48,2005
07/10/10,2010,3,7,28,10,4,2,15,2010
07/09/05,2005,3,7,28,9,4,2,15,2005
07/06/10,2010,3,7,28,6,4,2,15,2010
07/06/10,2010,3,7,28,6,4,2,15,2010
07/06/10,2010,3,7,28,6,4,2,15,2010
03/13/06,2006,1,3,11,13,12,4,50,2005
07/07/08,2008,3,7,28,7,4,2,15,2008
07/07/08,2008,3,7,28,7,4,2,15,2008
03/29/06,2006,1,3,13,29,12,4,0,2005
08/05/05,2005,3,8,32,5,5,2,19,2005
01/12/08,2008,1,1,2,12,10,4,41,2007
04/07/06,2006,2,4,14,7,1,1,1,2006
09/05/07,2007,3,9,36,5,6,2,23,2007
09/05/07,2007,3,9,36,5,6,2,23,2007
09/03/07,2007,3,9,36,3,6,2,23,2007
12/23/07,2007,4,12,52,23,9,3,39,2007
08/27/07,2007,3,8,35,27,5,2,22,2007
08/27/07,2007,3,8,35,27,5,2,22,2007
09/02/07,2007,3,9,36,2,6,2,23,2007
09/02/07,2007,3,9,36,2,6,2,23,2007
09/19/07,2007,3,9,38,19,6,2,25,2007
09/19/07,2007,3,9,38,19,6,2,25,2007
08/22/07,2007,3,8,34,22,5,2,21,2007
08/22/07,2007,3,8,34,22,5,2,21,2007
08/27/07,2007,3,8,35,27,5,2,22,2007
08/27/07,2007,3,8,35,27,5,2,22,2007
08/27/07,2007,3,8,35,27,5,2,22,2007
01/24/05,2005,1,1,5,24,10,4,44,2004
01/20/05,2005,1,1,4,20,10,4,43,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/24/05,2005,1,1,5,24,10,4,44,2004
01/24/05,2005,1,1,5,24,10,4,44,2004
02/13/05,2005,1,2,8,13,11,4,47,2004
06/11/05,2005,2,6,24,11,3,1,11,2005
06/10/05,2005,2,6,24,10,3,1,11,2005
12/17/09,2009,4,12,51,17,9,3,38,2009
10/03/08,2008,4,10,40,3,7,3,27,2008
06/17/05,2005,2,6,25,17,3,1,12,2005
06/17/05,2005,2,6,25,17,3,1,12,2005
06/04/05,2005,2,6,23,4,3,1,10,2005
06/04/05,2005,2,6,23,4,3,1,10,2005
12/25/09,2009,4,12,52,25,9,3,39,2009
06/17/05,2005,2,6,25,17,3,1,12,2005
06/18/05,2005,2,6,25,18,3,1,12,2005
06/18/05,2005,2,6,25,18,3,1,12,2005
06/18/05,2005,2,6,25,18,3,1,12,2005
12/20/09,2009,4,12,52,20,9,3,39,2009
12/20/09,2009,4,12,52,20,9,3,39,2009
12/09/09,2009,4,12,50,9,9,3,37,2009
12/09/09,2009,4,12,50,9,9,3,37,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
09/29/05,2005,3,9,40,29,6,2,27,2005
09/29/05,2005,3,9,40,29,6,2,27,2005
03/04/06,2006,1,3,9,4,12,4,48,2005
11/30/09,2009,4,11,49,30,8,3,36,2009
11/30/09,2009,4,11,49,30,8,3,36,2009
11/17/09,2009,4,11,47,17,8,3,34,2009
11/17/09,2009,4,11,47,17,8,3,34,2009
11/20/09,2009,4,11,47,20,8,3,34,2009
11/19/09,2009,4,11,47,19,8,3,34,2009
03/17/06,2006,1,3,11,17,12,4,50,2005
03/17/06,2006,1,3,11,17,12,4,50,2005
03/17/06,2006,1,3,11,17,12,4,50,2005
11/24/09,2009,4,11,48,24,8,3,35,2009
11/24/09,2009,4,11,48,24,8,3,35,2009
12/14/09,2009,4,12,51,14,9,3,38,2009
06/22/10,2010,2,6,26,22,3,1,13,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
06/10/10,2010,2,6,24,10,3,1,11,2010
06/10/10,2010,2,6,24,10,3,1,11,2010
12/03/05,2005,4,12,49,3,9,3,36,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
02/04/07,2007,1,2,6,4,11,4,45,2006
02/04/07,2007,1,2,6,4,11,4,45,2006
02/04/07,2007,1,2,6,4,11,4,45,2006
02/21/05,2005,1,2,9,21,11,4,48,2004
06/02/10,2010,2,6,23,2,3,1,10,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
06/06/10,2010,2,6,24,6,3,1,11,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
01/22/05,2005,1,1,4,22,10,4,43,2004
01/20/05,2005,1,1,4,20,10,4,43,2004
01/20/05,2005,1,1,4,20,10,4,43,2004
01/20/05,2005,1,1,4,20,10,4,43,2004
02/22/07,2007,1,2,8,22,11,4,47,2006
02/22/07,2007,1,2,8,22,11,4,47,2006
01/16/05,2005,1,1,4,16,10,4,43,2004
01/28/05,2005,1,1,5,28,10,4,44,2004
01/28/05,2005,1,1,5,28,10,4,44,2004
02/10/07,2007,1,2,6,10,11,4,45,2006
02/10/07,2007,1,2,6,10,11,4,45,2006
07/25/05,2005,3,7,31,25,4,2,18,2005
07/25/05,2005,3,7,31,25,4,2,18,2005
01/17/05,2005,1,1,4,17,10,4,43,2004
01/17/05,2005,1,1,4,17,10,4,43,2004
09/28/09,2009,3,9,40,28,6,2,27,2009
09/28/09,2009,3,9,40,28,6,2,27,2009
09/28/09,2009,3,9,40,28,6,2,27,2009
09/28/09,2009,3,9,40,28,6,2,27,2009
09/23/09,2009,3,9,39,23,6,2,26,2009
05/18/07,2007,2,5,20,18,2,1,7,2007
05/18/07,2007,2,5,20,18,2,1,7,2007
05/18/07,2007,2,5,20,18,2,1,7,2007
05/18/07,2007,2,5,20,18,2,1,7,2007
05/09/07,2007,2,5,19,9,2,1,6,2007
05/09/07,2007,2,5,19,9,2,1,6,2007
02/05/08,2008,1,2,6,5,11,4,45,2007
02/05/08,2008,1,2,6,5,11,4,45,2007
05/07/07,2007,2,5,19,7,2,1,6,2007
05/24/07,2007,2,5,21,24,2,1,8,2007
06/08/09,2009,2,6,24,8,3,1,11,2009
09/08/09,2009,3,9,37,8,6,2,24,2009
09/23/09,2009,3,9,39,23,6,2,26,2009
09/23/09,2009,3,9,39,23,6,2,26,2009
09/06/09,2009,3,9,37,6,6,2,24,2009
09/07/09,2009,3,9,37,7,6,2,24,2009
09/07/09,2009,3,9,37,7,6,2,24,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
05/31/09,2009,2,5,23,31,2,1,10,2009
03/24/10,2010,1,3,13,24,12,4,0,2009
03/24/10,2010,1,3,13,24,12,4,0,2009
03/24/10,2010,1,3,13,24,12,4,0,2009
09/16/06,2006,3,9,37,16,6,2,24,2006
05/29/09,2009,2,5,22,29,2,1,9,2009
06/09/09,2009,2,6,24,9,3,1,11,2009
10/13/05,2005,4,10,42,13,7,3,29,2005
10/09/05,2005,4,10,42,9,7,3,29,2005
12/30/06,2006,4,12,52,30,9,3,39,2006
12/30/06,2006,4,12,52,30,9,3,39,2006
12/30/06,2006,4,12,52,30,9,3,39,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/03/07,2007,1,1,1,3,10,4,40,2006
12/26/06,2006,4,12,52,26,9,3,39,2006
01/12/07,2007,1,1,2,12,10,4,41,2006
04/10/05,2005,2,4,16,10,1,1,3,2005
04/10/05,2005,2,4,16,10,1,1,3,2005
12/11/07,2007,4,12,50,11,9,3,37,2007
12/11/07,2007,4,12,50,11,9,3,37,2007
11/05/06,2006,4,11,45,5,8,3,32,2006
04/11/10,2010,2,4,16,11,1,1,3,2010
04/11/10,2010,2,4,16,11,1,1,3,2010
04/11/10,2010,2,4,16,11,1,1,3,2010
04/11/10,2010,2,4,16,11,1,1,3,2010
11/16/06,2006,4,11,46,16,8,3,33,2006
09/18/07,2007,3,9,38,18,6,2,25,2007
09/18/07,2007,3,9,38,18,6,2,25,2007
09/19/05,2005,3,9,39,19,6,2,26,2005
10/15/05,2005,4,10,42,15,7,3,29,2005
10/09/07,2007,4,10,41,9,7,3,28,2007
10/09/07,2007,4,10,41,9,7,3,28,2007
03/18/10,2010,1,3,12,18,12,4,51,2009
03/18/10,2010,1,3,12,18,12,4,51,2009
10/13/05,2005,4,10,42,13,7,3,29,2005
06/30/07,2007,2,6,26,30,3,1,13,2007
03/29/10,2010,1,3,14,29,12,4,1,2009
03/29/10,2010,1,3,14,29,12,4,1,2009
04/11/10,2010,2,4,16,11,1,1,3,2010
09/11/05,2005,3,9,38,11,6,2,25,2005
06/26/09,2009,2,6,26,26,3,1,13,2009
08/14/06,2006,3,8,33,14,5,2,20,2006
06/26/09,2009,2,6,26,26,3,1,13,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
08/27/06,2006,3,8,35,27,5,2,22,2006
08/27/06,2006,3,8,35,27,5,2,22,2006
08/26/06,2006,3,8,34,26,5,2,21,2006
08/26/06,2006,3,8,34,26,5,2,21,2006
09/23/07,2007,3,9,39,23,6,2,26,2007
09/23/07,2007,3,9,39,23,6,2,26,2007
09/23/07,2007,3,9,39,23,6,2,26,2007
09/20/08,2008,3,9,38,20,6,2,25,2008
09/20/08,2008,3,9,38,20,6,2,25,2008
03/26/10,2010,1,3,13,26,12,4,0,2009
07/03/10,2010,3,7,27,3,4,2,14,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
09/12/08,2008,3,9,37,12,6,2,24,2008
10/04/08,2008,4,10,40,4,7,3,27,2008
09/06/08,2008,3,9,36,6,6,2,23,2008
09/08/07,2007,3,9,36,8,6,2,23,2007
09/29/08,2008,3,9,40,29,6,2,27,2008
01/01/09,2009,1,1,1,1,10,4,40,2008
01/01/09,2009,1,1,1,1,10,4,40,2008
09/27/05,2005,3,9,40,27,6,2,27,2005
04/11/08,2008,2,4,15,11,1,1,2,2008
04/27/08,2008,2,4,18,27,1,1,5,2008
04/07/08,2008,2,4,15,7,1,1,2,2008
04/07/08,2008,2,4,15,7,1,1,2,2008
07/10/10,2010,3,7,28,10,4,2,15,2010
04/13/08,2008,2,4,16,13,1,1,3,2008
04/11/08,2008,2,4,15,11,1,1,2,2008
04/11/08,2008,2,4,15,11,1,1,2,2008
04/11/08,2008,2,4,15,11,1,1,2,2008
04/11/08,2008,2,4,15,11,1,1,2,2008
04/29/08,2008,2,4,18,29,1,1,5,2008
04/29/08,2008,2,4,18,29,1,1,5,2008
10/13/06,2006,4,10,41,13,7,3,28,2006
11/19/09,2009,4,11,47,19,8,3,34,2009
11/19/09,2009,4,11,47,19,8,3,34,2009
12/01/09,2009,4,12,49,1,9,3,36,2009
11/29/09,2009,4,11,49,29,8,3,36,2009
11/29/09,2009,4,11,49,29,8,3,36,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
11/07/09,2009,4,11,45,7,8,3,32,2009
10/07/07,2007,4,10,41,7,7,3,28,2007
10/16/07,2007,4,10,42,16,7,3,29,2007
10/12/07,2007,4,10,41,12,7,3,28,2007
10/12/07,2007,4,10,41,12,7,3,28,2007
10/12/07,2007,4,10,41,12,7,3,28,2007
09/29/07,2007,3,9,39,29,6,2,26,2007
10/05/07,2007,4,10,40,5,7,3,27,2007
11/27/07,2007,4,11,48,27,8,3,35,2007
11/27/07,2007,4,11,48,27,8,3,35,2007
11/22/07,2007,4,11,47,22,8,3,34,2007
11/10/07,2007,4,11,45,10,8,3,32,2007
11/10/07,2007,4,11,45,10,8,3,32,2007
11/10/07,2007,4,11,45,10,8,3,32,2007
12/05/05,2005,4,12,50,5,9,3,37,2005
11/25/07,2007,4,11,48,25,8,3,35,2007
11/18/07,2007,4,11,47,18,8,3,34,2007
12/12/07,2007,4,12,50,12,9,3,37,2007
12/08/07,2007,4,12,49,8,9,3,36,2007
08/14/09,2009,3,8,33,14,5,2,20,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
08/09/09,2009,3,8,33,9,5,2,20,2009
08/09/09,2009,3,8,33,9,5,2,20,2009
08/21/09,2009,3,8,34,21,5,2,21,2009
08/19/09,2009,3,8,34,19,5,2,21,2009
08/07/09,2009,3,8,32,7,5,2,19,2009
08/07/09,2009,3,8,32,7,5,2,19,2009
08/20/09,2009,3,8,34,20,5,2,21,2009
07/17/05,2005,3,7,30,17,4,2,17,2005
07/30/05,2005,3,7,31,30,4,2,18,2005
07/30/05,2005,3,7,31,30,4,2,18,2005
07/30/05,2005,3,7,31,30,4,2,18,2005
07/30/05,2005,3,7,31,30,4,2,18,2005
11/14/05,2005,4,11,47,14,8,3,34,2005
03/16/10,2010,1,3,12,16,12,4,51,2009
07/30/05,2005,3,7,31,30,4,2,18,2005
07/30/05,2005,3,7,31,30,4,2,18,2005
07/11/05,2005,3,7,29,11,4,2,16,2005
07/11/05,2005,3,7,29,11,4,2,16,2005
06/29/06,2006,2,6,26,29,3,1,13,2006
06/29/06,2006,2,6,26,29,3,1,13,2006
06/14/06,2006,2,6,24,14,3,1,11,2006
05/30/06,2006,2,5,22,30,2,1,9,2006
05/30/06,2006,2,5,22,30,2,1,9,2006
06/06/06,2006,2,6,23,6,3,1,10,2006
06/06/06,2006,2,6,23,6,3,1,10,2006
06/23/06,2006,2,6,25,23,3,1,12,2006
06/21/06,2006,2,6,25,21,3,1,12,2006
06/21/06,2006,2,6,25,21,3,1,12,2006
06/21/06,2006,2,6,25,21,3,1,12,2006
06/21/06,2006,2,6,25,21,3,1,12,2006
06/05/08,2008,2,6,23,5,3,1,10,2008
06/05/08,2008,2,6,23,5,3,1,10,2008
06/05/08,2008,2,6,23,5,3,1,10,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
05/25/07,2007,2,5,21,25,2,1,8,2007
05/06/07,2007,2,5,19,6,2,1,6,2007
05/06/07,2007,2,5,19,6,2,1,6,2007
05/06/07,2007,2,5,19,6,2,1,6,2007
05/06/07,2007,2,5,19,6,2,1,6,2007
05/27/07,2007,2,5,22,27,2,1,9,2007
06/07/08,2008,2,6,23,7,3,1,10,2008
06/08/08,2008,2,6,24,8,3,1,11,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
06/16/08,2008,2,6,25,16,3,1,12,2008
06/16/08,2008,2,6,25,16,3,1,12,2008
06/16/08,2008,2,6,25,16,3,1,12,2008
06/06/08,2008,2,6,23,6,3,1,10,2008
06/11/08,2008,2,6,24,11,3,1,11,2008
06/11/08,2008,2,6,24,11,3,1,11,2008
06/11/08,2008,2,6,24,11,3,1,11,2008
01/30/08,2008,1,1,5,30,10,4,44,2007
01/30/08,2008,1,1,5,30,10,4,44,2007
10/17/09,2009,4,10,42,17,7,3,29,2009
10/17/09,2009,4,10,42,17,7,3,29,2009
03/12/10,2010,1,3,11,12,12,4,50,2009
03/12/10,2010,1,3,11,12,12,4,50,2009
03/12/10,2010,1,3,11,12,12,4,50,2009
10/23/07,2007,4,10,43,23,7,3,30,2007
10/01/07,2007,4,10,40,1,7,3,27,2007
10/02/07,2007,4,10,40,2,7,3,27,2007
10/02/07,2007,4,10,40,2,7,3,27,2007
10/04/07,2007,4,10,40,4,7,3,27,2007
